element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
C,2,"=""""","=""""","=""316.079""","=""0.009""","=""""","=""7.e+05""",E,"=""196563.41""","=""228191.9""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""","=""2s.2p.(3P*).5p""","=""4D""","=""3/2""",,"=""T10528""","=""""",
C,2,"=""""","=""""","=""316.158""","=""0.012""","=""""","=""9.e+05""",E,"=""196557.95""","=""228178.6""","=""2s.2p.(3P*).3d""","=""4D*""","=""1/2""","=""2s.2p.(3P*).5p""","=""4D""","=""1/2""",,"=""T10528""","=""""",
C,2,"=""""","=""""","=""316.163""","=""0.009""","=""""","=""7.e+05""",E,"=""196571.82""","=""228191.9""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""","=""2s.2p.(3P*).5p""","=""4D""","=""3/2""",,"=""T10528""","=""""",
C,3,"=""""","=""""","=""316.1897""","=""""","=""""","=""4.75e+06""",B,"=""308317.29""","=""339934.72""","=""1s2.2p.(2P*).3s""","=""3P*""","=""2""","=""1s2.2s.5s""","=""3S""","=""1""",,"=""T5633LS""","=""""",
C,2,"=""""","=""""","=""316.212""","=""0.012""","=""""","=""1.0e+06""",E,"=""196563.41""","=""228178.6""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""","=""2s.2p.(3P*).5p""","=""4D""","=""1/2""",,"=""T10528""","=""""",
C,2,"=""316.5467""","=""0.0007""","=""316.5464""","=""0.0006""","=""150""","=""2.15e+07""",B,"=""150461.58""","=""182043.39""","=""2p3""","=""2D*""","=""5/2""","=""2s.2p.(3P*).3p""","=""2P""","=""3/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""316.5974""","=""0.0007""","=""316.5977""","=""0.0004""","=""41""","=""2.39e+06""",B,"=""150466.70""","=""182043.39""","=""2p3""","=""2D*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2P""","=""3/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""316.7931""","=""0.0007""","=""316.7933""","=""0.0005""","=""110""","=""2.38e+07""",B,"=""150466.70""","=""182023.89""","=""2p3""","=""2D*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2P""","=""1/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""316.966""","=""0.004""","=""316.969""","=""0.003""","=""21H,u""","=""6.08e+07""",C+,"=""199941.27""","=""231481.0""","=""2s.2p.(3P*).3d""","=""2F*""","=""5/2""","=""2s.2p.(3P*).5f""","=""2G""","=""7/2""",,"=""T10528""","=""L1176""",
C,3,"=""""","=""""","=""317.0010""","=""""","=""""","=""2.26e+07""",B,"=""311721.51""","=""343258.03""","=""1s2.2s.4s""","=""1S""","=""0""","=""1s2.2s.5p""","=""1P*""","=""1""",,"=""T5633""","=""""",
C,2,"=""317.003""","=""0.004""","=""317.005""","=""0.003""","=""27H,u""","=""6.97e+07""",C+,"=""199983.13""","=""231519.2""","=""2s.2p.(3P*).3d""","=""2F*""","=""7/2""","=""2s.2p.(3P*).5f""","=""2G""","=""9/2""",,"=""T10528""","=""L1176""",
C,2,"=""317.262""","=""0.009""","=""317.2674""","=""0.0021""","=""20H""","=""9.7e+06""",C,"=""199941.27""","=""231451.31""","=""2s.2p.(3P*).3d""","=""2F*""","=""5/2""","=""2s.2p.(3P*).5f""","=""4G""","=""7/2""",,"=""T10528""","=""L1176""",
C,2,"=""317.458""","=""0.009""","=""317.4665""","=""0.0022""","=""16H""","=""4.7e+06""",C,"=""199983.13""","=""231473.41""","=""2s.2p.(3P*).3d""","=""2F*""","=""7/2""","=""2s.2p.(3P*).5f""","=""4G""","=""9/2""",,"=""T10528""","=""L1176""",
C,3,"=""""","=""""","=""318.261""","=""""","=""""","=""5.77e+06""",B,"=""338514.33""","=""369926""","=""1s2.2s.5s""","=""1S""","=""0""","=""1s2.2s.8p""","=""1P*""","=""1""",,"=""T5633""","=""""",
C,2,"=""""","=""""","=""318.358""","=""0.003""","=""""","=""2.40e+01""",B,"=""110624.18""","=""142026.24""","=""2s.2p2""","=""2P""","=""1/2""","=""2p3""","=""4S*""","=""3/2""",,"=""T7194""","=""""",
C,2,"=""""","=""""","=""318.779""","=""0.003""","=""""","=""8.09e+01""",B,"=""110665.59""","=""142026.24""","=""2s.2p2""","=""2P""","=""3/2""","=""2p3""","=""4S*""","=""3/2""",,"=""T7194""","=""""",
C,3,"=""""","=""""","=""325.8018""","=""""","=""""","=""4.90e+06""",B,"=""309457.17""","=""340141.83""","=""1s2.2s.4s""","=""3S""","=""1""","=""1s2.2p.(2P*).3d""","=""3P*""","=""0""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""325.9537""","=""""","=""""","=""4.89e+06""",B,"=""309457.17""","=""340127.53""","=""1s2.2s.4s""","=""3S""","=""1""","=""1s2.2p.(2P*).3d""","=""3P*""","=""1""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""326.2270""","=""""","=""""","=""4.88e+06""",B,"=""309457.17""","=""340101.84""","=""1s2.2s.4s""","=""3S""","=""1""","=""1s2.2p.(2P*).3d""","=""3P*""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""328.883""","=""""","=""""","=""2.09e+06""",B,"=""340101.84""","=""370499""","=""1s2.2p.(2P*).3d""","=""3P*""","=""2""","=""1s2.2s.8d""","=""3D""","=""3""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""328.883""","=""""","=""""","=""5.23e+05""",B,"=""340101.84""","=""370499""","=""1s2.2p.(2P*).3d""","=""3P*""","=""2""","=""1s2.2s.8d""","=""3D""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""328.883""","=""""","=""""","=""5.81e+04""",C,"=""340101.84""","=""370499""","=""1s2.2p.(2P*).3d""","=""3P*""","=""2""","=""1s2.2s.8d""","=""3D""","=""1""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""329.162""","=""""","=""""","=""1.57e+06""",B,"=""340127.53""","=""370499""","=""1s2.2p.(2P*).3d""","=""3P*""","=""1""","=""1s2.2s.8d""","=""3D""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""329.162""","=""""","=""""","=""8.70e+05""",B,"=""340127.53""","=""370499""","=""1s2.2p.(2P*).3d""","=""3P*""","=""1""","=""1s2.2s.8d""","=""3D""","=""1""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""329.317""","=""""","=""""","=""1.16e+06""",B,"=""340141.83""","=""370499""","=""1s2.2p.(2P*).3d""","=""3P*""","=""0""","=""1s2.2s.8d""","=""3D""","=""1""",,"=""T5633LS""","=""""",
C,2,"=""""","=""""","=""329.8064""","=""0.0012""","=""""","=""1.8e+04""",C,"=""168124.17""","=""198436.26""","=""2s2.4d""","=""2D""","=""3/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""",,"=""T5109LS""","=""""",
C,2,"=""""","=""""","=""329.8086""","=""0.0012""","=""""","=""2.47e+05""",B,"=""168124.37""","=""198436.26""","=""2s2.4d""","=""2D""","=""5/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""",,"=""T5109LS""","=""""",
C,2,"=""""","=""""","=""329.9237""","=""0.0012""","=""""","=""2.38e+05""",B,"=""168124.17""","=""198425.48""","=""2s2.4d""","=""2D""","=""3/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""",,"=""T5109LS""","=""""",
C,2,"=""""","=""""","=""329.9259""","=""0.0012""","=""""","=""2.6e+04""",C,"=""168124.37""","=""198425.48""","=""2s2.4d""","=""2D""","=""5/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""",,"=""T5109LS""","=""""",
C,2,"=""335.3302""","=""0.0009""","=""335.3298""","=""0.0007""","=""21h""","=""7.4e+06""",C,"=""198844.00""","=""228656.82""","=""2s.2p.(3P*).3d""","=""4P*""","=""5/2""","=""2s.2p.(3P*).5p""","=""4S""","=""3/2""",,"=""T10528""","=""L1176""",
C,2,"=""335.5690""","=""0.0009""","=""335.5692""","=""0.0007""","=""16h""","=""""",,"=""198865.27""","=""228656.82""","=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""","=""2s.2p.(3P*).5p""","=""4S""","=""3/2""",,"=""""","=""L1176""",
C,2,"=""335.719""","=""0.004""","=""335.7243""","=""0.0007""","=""13h""","=""""",,"=""198879.03""","=""228656.82""","=""2s.2p.(3P*).3d""","=""4P*""","=""1/2""","=""2s.2p.(3P*).5p""","=""4S""","=""3/2""",,"=""""","=""L1176""",
C,3,"=""""","=""""","=""335.7787""","=""""","=""""","=""2.04e+05""",B,"=""327278.27""","=""357051.23""","=""1s2.2p.(2P*).3p""","=""3S""","=""1""","=""1s2.2s.6p""","=""3P*""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""335.7907""","=""""","=""""","=""2.04e+05""",B,"=""327278.27""","=""357050.17""","=""1s2.2p.(2P*).3p""","=""3S""","=""1""","=""1s2.2s.6p""","=""3P*""","=""1""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""335.7996""","=""""","=""""","=""2.04e+05""",C,"=""327278.27""","=""357049.38""","=""1s2.2p.(2P*).3p""","=""3S""","=""1""","=""1s2.2s.6p""","=""3P*""","=""0""",,"=""T5633LS""","=""""",
C,2,"=""336.0891""","=""0.0007""","=""336.0888""","=""0.0003""","=""27""","=""1.13e+06""",B,"=""145549.25""","=""175294.74""","=""2s2.3d""","=""2D""","=""3/2""","=""2s2.5p""","=""2P*""","=""3/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""336.1051""","=""0.0007""","=""336.1052""","=""0.0003""","=""88""","=""1.02e+07""",B,"=""145550.70""","=""175294.74""","=""2s2.3d""","=""2D""","=""5/2""","=""2s2.5p""","=""2P*""","=""3/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""336.1721""","=""0.0007""","=""336.1723""","=""0.0003""","=""54""","=""1.13e+07""",B,"=""145549.25""","=""175287.36""","=""2s2.3d""","=""2D""","=""3/2""","=""2s2.5p""","=""2P*""","=""1/2""",,"=""T5109LS""","=""L1176""",
C,4,"=""""","=""""","=""338.522""","=""""","=""""","=""7.70e+06""",B,"=""468784.0""","=""[498315.7]""","=""1s2.6s""","=""2S""","=""1/2""","=""1s2.9p""","=""2P*""","=""3/2""",,"=""T3225LS""","=""""",
C,4,"=""""","=""""","=""338.535""","=""""","=""""","=""7.70e+06""",B,"=""468784.0""","=""[498314.6]""","=""1s2.6s""","=""2S""","=""1/2""","=""1s2.9p""","=""2P*""","=""1/2""",,"=""T3225LS""","=""""",
C,2,"=""""","=""""","=""338.7448""","=""0.0022""","=""""","=""7.e+05""",D+,"=""157234.05""","=""186746.33""","=""2s2.4s""","=""2S""","=""1/2""","=""2s2.7p""","=""2P*""","=""3/2""",,"=""T10276""","=""""",
C,2,"=""""","=""""","=""338.756""","=""0.003""","=""""","=""7.e+05""",D+,"=""157234.05""","=""186745.36""","=""2s2.4s""","=""2S""","=""1/2""","=""2s2.7p""","=""2P*""","=""1/2""",,"=""T10276""","=""""",
C,2,"=""339.2146""","=""0.0007""","=""339.2145""","=""0.0007""","=""20""","=""1.2e+07""",C,"=""198436.26""","=""227907.67""","=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""","=""2s.2p.(3P*).5p""","=""2P""","=""3/2""",,"=""T10528""","=""L1176""",
C,2,"=""339.3946""","=""0.0007""","=""339.3946""","=""0.0007""","=""16""","=""1.4e+07""",C,"=""198425.48""","=""227881.25""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""","=""2s.2p.(3P*).5p""","=""2P""","=""1/2""",,"=""T10528""","=""L1176""",
C,2,"=""340.153""","=""0.009""","=""340.148""","=""0.003""","=""12H""","=""6.5e+06""",C,"=""202179.86""","=""231570.4""","=""2s.2p.(3P*).3d""","=""2P*""","=""3/2""","=""2s.2p.(3P*).5f""","=""2D""","=""3/2""",,"=""T10528""","=""L1176""",
C,2,"=""340.366""","=""0.004""","=""340.367""","=""0.003""","=""15H,u*""","=""""",,"=""202179.86""","=""231551.5""","=""2s.2p.(3P*).3d""","=""2P*""","=""3/2""","=""2s.2p.(3P*).5f""","=""2D""","=""5/2""",,"=""""","=""L1176""",
C,2,"=""340.366""","=""0.004""","=""340.370""","=""0.005""","=""15H,u*""","=""""",,"=""202179.86""","=""231551.2""","=""2s.2p.(3P*).3d""","=""2P*""","=""3/2""","=""2s.2p.(3P*).5f""","=""4D""","=""3/2""",,"=""""","=""L1176""",
C,2,"=""340.433""","=""0.004""","=""340.434""","=""0.003""","=""15H,u""","=""3.2e+07""",C,"=""202204.56""","=""231570.4""","=""2s.2p.(3P*).3d""","=""2P*""","=""1/2""","=""2s.2p.(3P*).5f""","=""2D""","=""3/2""",,"=""T10528""","=""L1176""",
C,2,"=""340.6361""","=""0.0022""","=""340.6353""","=""0.0020""","=""20H""","=""""",,"=""202179.86""","=""231528.35""","=""2s.2p.(3P*).3d""","=""2P*""","=""3/2""","=""2s.2p.(3P*).5f""","=""4D""","=""5/2""",,"=""""","=""L1176""",
C,1,"=""342.0405""","=""0.0005""","=""342.0405""","=""0.0005""","=""2600""","=""""",,"=""60393.1693""","=""89621.09""","=""2s2.2p.3s""","=""3P*""","=""2""","=""2s2.2p.(2P*<3/2>).10p""","=""2[5/2]""","=""3""",,"=""""","=""L17684""",
C,1,"=""345.8503""","=""0.0005""","=""345.8503""","=""0.0005""","=""3900""","=""""",,"=""60393.1693""","=""89299.13""","=""2s2.2p.3s""","=""3P*""","=""2""","=""2s2.2p.(2P*<3/2>).9p""","=""2[5/2]""","=""3""",,"=""""","=""L17684""",
C,3,"=""""","=""""","=""349.824""","=""""","=""""","=""7.07e+07""",B,"=""381105.4""","=""409683""","=""1s2.2p.(2P*).4p""","=""1P""","=""1""","=""1s2.2p.(2P*).5d""","=""1D*""","=""2""",,"=""T5633""","=""""",
C,3,"=""""","=""""","=""350.6783""","=""""","=""""","=""7.21e+08""",B,"=""310006.32""","=""338514.33""","=""1s2.2p.(2P*).3s""","=""1P*""","=""1""","=""1s2.2s.5s""","=""1S""","=""0""",,"=""T5633""","=""""",
C,1,"=""351.4801""","=""0.0005""","=""351.4801""","=""0.0005""","=""6000""","=""""",,"=""60393.1693""","=""88836.15""","=""2s2.2p.3s""","=""3P*""","=""2""","=""2s2.2p.(2P*<3/2>).8p""","=""2[5/2]""","=""3""",,"=""""","=""L17684""",
C,1,"=""351.8314""","=""0.0010""","=""351.8340""","=""0.0004""","=""2700""","=""""",,"=""60352.6584""","=""88767.03""","=""2s2.2p.3s""","=""3P*""","=""1""","=""2s2.2p.(2P*<1/2>).8p""","=""2[3/2]""","=""1""",,"=""""","=""L17684""",
C,5,"=""""","=""""","=""352.6586""","=""0.0004""","=""""","=""1.663e+07""",AA,"=""(2455052.913)""","=""(2483400.8420)""","=""1s.2s""","=""1S""","=""0""","=""1s.2p""","=""1P*""","=""1""",,"=""T5997""","=""""",
C,2,"=""358.1763""","=""0.0007""","=""358.1760""","=""0.0003""","=""21""","=""1.97e+06""",B,"=""181711.05""","=""209622.32""","=""2s.2p.(3P*).3p""","=""4D""","=""3/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""5/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""358.4977""","=""0.0007""","=""358.4972""","=""0.0003""","=""57""","=""1.76e+07""",B,"=""181736.06""","=""209622.32""","=""2s.2p.(3P*).3p""","=""4D""","=""5/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""5/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""358.5809""","=""0.0007""","=""358.5803""","=""0.0004""","=""20""","=""4.90e+06""",B,"=""181696.69""","=""209576.49""","=""2s.2p.(3P*).3p""","=""4D""","=""1/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""3/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""358.7657""","=""0.0007""","=""358.7651""","=""0.0003""","=""44""","=""3.13e+07""",B,"=""181711.05""","=""209576.49""","=""2s.2p.(3P*).3p""","=""4D""","=""3/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""3/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""358.8915""","=""0.0007""","=""358.8905""","=""0.0004""","=""34""","=""4.92e+07""",B+,"=""181696.69""","=""209552.39""","=""2s.2p.(3P*).3p""","=""4D""","=""1/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""1/2""",,"=""T2440""","=""L1176""",
C,2,"=""358.9657""","=""0.0007""","=""358.9650""","=""0.0003""","=""96""","=""7.80e+07""",B,"=""181772.40""","=""209622.32""","=""2s.2p.(3P*).3p""","=""4D""","=""7/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""5/2""",,"=""T5109LS""","=""L1176""",
C,2,"=""359.082""","=""0.003""","=""359.0756""","=""0.0004""","=""150*""","=""4.95e+07""",B+,"=""181711.05""","=""209552.39""","=""2s.2p.(3P*).3p""","=""4D""","=""3/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""1/2""",,"=""T2440""","=""L21568,L1176""",
C,2,"=""359.082""","=""0.003""","=""359.0874""","=""0.0003""","=""150*""","=""6.23e+07""",B+,"=""181736.06""","=""209576.49""","=""2s.2p.(3P*).3p""","=""4D""","=""5/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""3/2""",,"=""T2440""","=""L21568,L1176""",
C,1,"=""359.5140""","=""0.0010""","=""359.5139""","=""0.0014""","=""2700*""","=""""",,"=""61981.83211""","=""89789.23""","=""2s2.2p.3s""","=""1P*""","=""1""","=""2s2.2p.(2P*<1/2>).11p""","=""2[3/2]""","=""1""",,"=""""","=""L17684""",
C,1,"=""359.5140""","=""0.0010""","=""359.5156""","=""0.0004""","=""2700*""","=""""",,"=""60352.6584""","=""88159.93""","=""2s2.2p.3s""","=""3P*""","=""1""","=""2s2.2p.7p""","=""3P""","=""0""",,"=""""","=""L17684""",
C,1,"=""359.5456""","=""0.0005""","=""359.54456""","=""0.00023""","=""2700""","=""""",,"=""60393.1693""","=""88198.20""","=""2s2.2p.3s""","=""3P*""","=""2""","=""2s2.2p.7p""","=""3P""","=""2""",,"=""""","=""L17684""",
C,1,"=""360.1465""","=""0.0005""","=""360.1466""","=""0.0003""","=""2700""","=""""",,"=""60333.4476""","=""88092.00""","=""2s2.2p.3s""","=""3P*""","=""0""","=""2s2.2p.7p""","=""3D""","=""1""",,"=""""","=""L17684""",
C,1,"=""360.3440""","=""0.0005""","=""360.3433""","=""0.0004""","=""4100""","=""""",,"=""60352.6584""","=""88096.06""","=""2s2.2p.3s""","=""3P*""","=""1""","=""2s2.2p.7p""","=""3D""","=""2""",,"=""""","=""L17684""",
C,1,"=""360.3528""","=""0.0005""","=""360.3528""","=""0.0005""","=""6100""","=""""",,"=""60393.1693""","=""88135.84""","=""2s2.2p.3s""","=""3P*""","=""2""","=""2s2.2p.7p""","=""3D""","=""3""",,"=""""","=""L17684""",
C,1,"=""360.3952""","=""0.0005""","=""360.3960""","=""0.0003""","=""2700""","=""""",,"=""60352.6584""","=""88092.00""","=""2s2.2p.3s""","=""3P*""","=""1""","=""2s2.2p.7p""","=""3D""","=""1""",,"=""""","=""L17684""",
C,1,"=""360.7940""","=""0.0005""","=""360.7948""","=""0.0004""","=""2700""","=""""",,"=""60352.6584""","=""88061.34""","=""2s2.2p.3s""","=""3P*""","=""1""","=""2s2.2p.7p""","=""1P""","=""1""",,"=""""","=""L17684""",
C,1,"=""360.8696""","=""0.0005""","=""360.8702""","=""0.0004""","=""4100""","=""""",,"=""60393.1693""","=""88096.06""","=""2s2.2p.3s""","=""3P*""","=""2""","=""2s2.2p.7p""","=""3D""","=""2""",,"=""""","=""L17684""",
C,3,"=""""","=""""","=""360.8778""","=""""","=""""","=""5.45e+07""",B,"=""317794.26""","=""345496.57""","=""1s2.2s.4p""","=""3P*""","=""0""","=""1s2.2s.5d""","=""3D""","=""1""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""360.9052""","=""""","=""""","=""7.36e+07""",B,"=""317796.51""","=""345496.72""","=""1s2.2s.4p""","=""3P*""","=""1""","=""1s2.2s.5d""","=""3D""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""360.9071""","=""""","=""""","=""4.09e+07""",B,"=""317796.51""","=""345496.57""","=""1s2.2s.4p""","=""3P*""","=""1""","=""1s2.2s.5d""","=""3D""","=""1""",,"=""T5633LS""","=""""",
C,1,"=""360.9562""","=""0.0005""","=""360.9561""","=""0.0005""","=""2200""","=""""",,"=""61981.83211""","=""89678.13""","=""2s2.2p.3s""","=""1P*""","=""1""","=""2s2.2p.(2P*<3/2>).10p""","=""2[1/2]""","=""0""",,"=""""","=""L17684""",
C,3,"=""""","=""""","=""360.9620""","=""""","=""""","=""9.80e+07""",B,"=""317801.30""","=""345497.15""","=""1s2.2s.4p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""3""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""360.9676""","=""""","=""""","=""2.45e+07""",B,"=""317801.30""","=""345496.72""","=""1s2.2s.4p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""360.9695""","=""""","=""""","=""2.72e+06""",B,"=""317801.30""","=""345496.57""","=""1s2.2s.4p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""1""",,"=""T5633LS""","=""""",
C,1,"=""362.5609""","=""0.0005""","=""362.5609""","=""0.0005""","=""2200""","=""""",,"=""61981.83211""","=""89555.54""","=""2s2.2p.3s""","=""1P*""","=""1""","=""2s2.2p.(2P*<1/2>).10p""","=""2[3/2]""","=""1""",,"=""""","=""L17684""",
C,1,"=""364.8623""","=""0.0005""","=""364.8622""","=""0.0005""","=""2200""","=""""",,"=""61981.83211""","=""89381.63""","=""2s2.2p.3s""","=""1P*""","=""1""","=""2s2.2p.(2P*<3/2>).9p""","=""2[1/2]""","=""0""",,"=""""","=""L17684""",
C,1,"=""365.2824""","=""0.0005""","=""365.2825""","=""0.0005""","=""2200""","=""""",,"=""61981.83211""","=""89350.11""","=""2s2.2p.3s""","=""1P*""","=""1""","=""2s2.2p.(2P*<3/2>).9p""","=""2[5/2]""","=""2""",,"=""""","=""L17684""",
C,3,"=""""","=""""","=""365.3290""","=""""","=""""","=""9.58e+04""",D,"=""329685.38""","=""357050.17""","=""1s2.2p.(2P*).3p""","=""3P""","=""0""","=""1s2.2s.6p""","=""3P*""","=""1""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""365.5966""","=""""","=""""","=""7.17e+04""",D,"=""329706.47""","=""357051.23""","=""1s2.2p.(2P*).3p""","=""3P""","=""1""","=""1s2.2s.6p""","=""3P*""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""365.6108""","=""""","=""""","=""7.17e+04""",D,"=""329706.47""","=""357050.17""","=""1s2.2p.(2P*).3p""","=""3P""","=""1""","=""1s2.2s.6p""","=""3P*""","=""1""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""365.6214""","=""""","=""""","=""2.87e+05""",D,"=""329706.47""","=""357049.38""","=""1s2.2p.(2P*).3p""","=""3P""","=""1""","=""1s2.2s.6p""","=""3P*""","=""0""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""366.0933""","=""""","=""""","=""2.14e+05""",C+,"=""329743.57""","=""357051.23""","=""1s2.2p.(2P*).3p""","=""3P""","=""2""","=""1s2.2s.6p""","=""3P*""","=""2""",,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""366.1075""","=""""","=""""","=""1.19e+05""",D,"=""329743.57""","=""357050.17""","=""1s2.2p.(2P*).3p""","=""3P""","=""2""","=""1s2.2s.6p""","=""3P*""","=""1""",,"=""T5633LS""","=""""",
C,1,"=""366.8600""","=""0.0005""","=""366.8599""","=""0.0005""","=""3300""","=""""",,"=""61981.83211""","=""89232.43""","=""2s2.2p.3s""","=""1P*""","=""1""","=""2s2.2p.(2P*<1/2>).9p""","=""2[3/2]""","=""1""",,"=""""","=""L17684""",
C,3,"=""""","=""""","=""370.3695""","=""""","=""""","=""5.90e+07""",B,"=""319720.35""","=""346712.73""","=""1s2.2p.(2P*).3p""","=""1P""","=""1""","=""1s2.2p.(2P*).3d""","=""1P*""","=""1""",,"=""T5633""","=""""",
C,1,"=""370.5557""","=""0.0005""","=""370.5557""","=""0.0005""","=""3300""","=""""",,"=""61981.83211""","=""88960.65""","=""2s2.2p.3s""","=""1P*""","=""1""","=""2s2.2p.(2P*<3/2>).8p""","=""2[1/2]""","=""0""",,"=""""","=""L17684""",
C,4,"=""""","=""""","=""370.791""","=""""","=""""","=""8.23e+06""",B,"=""470775.0""","=""[497736.7]""","=""1s2.6p""","=""2P*""","=""1/2""","=""1s2.9s""","=""2S""","=""1/2""",,"=""T3225LS""","=""""",
C,4,"=""""","=""""","=""370.845""","=""""","=""""","=""1.65e+07""",B,"=""470778.9""","=""[497736.7]""","=""1s2.6p""","=""2P*""","=""3/2""","=""1s2.9s""","=""2S""","=""1/2""",,"=""T3225LS""","=""""",
C,4,"=""""","=""""","=""371.015""","=""""","=""""","=""6.65e+05""",B,"=""471370.3""","=""[498315.7]""","=""1s2.6d""","=""2D""","=""3/2""","=""1s2.9p""","=""2P*""","=""3/2""",,"=""T3225LS""","=""""",
C,4,"=""""","=""""","=""371.030""","=""""","=""""","=""6.65e+06""",B,"=""471370.3""","=""[498314.6]""","=""1s2.6d""","=""2D""","=""3/2""","=""1s2.9p""","=""2P*""","=""1/2""",,"=""T3225LS""","=""""",
C,4,"=""""","=""""","=""371.032""","=""""","=""""","=""5.98e+06""",B,"=""471371.5""","=""[498315.7]""","=""1s2.6d""","=""2D""","=""5/2""","=""1s2.9p""","=""2P*""","=""3/2""",,"=""T3225LS""","=""""",
C,1,"=""371.2035""","=""0.0005""","=""371.2035""","=""0.0006""","=""3300""","=""""",,"=""61981.83211""","=""88913.57""","=""2s2.2p.3s""","=""1P*""","=""1""","=""2s2.2p.(2P*<3/2>).8p""","=""2[5/2]""","=""2""",,"=""""","=""L17684""",
C,1,"=""372.9026""","=""0.0005""","=""372.9026""","=""0.0006""","=""4200""","=""""",,"=""61981.83211""","=""88790.86""","=""2s2.2p.3s""","=""1P*""","=""1""","=""2s2.2p.(2P*<1/2>).8p""","=""2[1/2]""","=""1""",,"=""""","=""L17684""",
C,1,"=""373.2349""","=""0.0005""","=""373.2344""","=""0.0004""","=""5000""","=""""",,"=""61981.83211""","=""88767.03""","=""2s2.2p.3s""","=""1P*""","=""1""","=""2s2.2p.(2P*<1/2>).8p""","=""2[3/2]""","=""1""",,"=""""","=""L17684""",
C,1,"=""373.4509""","=""0.0005""","=""373.45067""","=""0.00020""","=""2800""","=""""",,"=""60333.4476""","=""87103.134""","=""2s2.2p.3s""","=""3P*""","=""0""","=""2s2.2p.6p""","=""3P""","=""1""",,"=""""","=""L17684""",
C,1,"=""373.5776""","=""0.0005""","=""373.57775""","=""0.00017""","=""5600""","=""""",,"=""60352.6584""","=""87113.239""","=""2s2.2p.3s""","=""3P*""","=""1""","=""2s2.2p.6p""","=""3P""","=""2""",,"=""""","=""L17684""",
